44360,1273
49344,1273
49172,1273
45279,1274
43427,1268
45679,1274
41391,1273
40127,1273
63,1273
47074,1274
49133,1274
1542,1275
31491,1275
48339,1274
48343,1274
30821,1274
44207,1275
11392,1275
46251,1276
2300021,1301
2300022,1301
2300023,1301
2300024,1301
2300025,1301
2300026,1301
43968,1252
43963,1252
43967,1252
43965,1252
43969,1252
44318,1338
47651,1276
47654,1276
2300042,1301
2300043,1301
2300044,1301
2300045,1301
2300046,1301
2300047,1301
2300048,1301
44941,1277
44844,1277
44845,1277
44846,1277
44847,1277
44859,1277
42423,1277
49633,1277
2300027,1301
2300028,1301
2300029,1301
2300030,1301
2300031,1301
2300032,1301
2300033,1301
2300034,1301
2300035,1301
2300036,1301
2300037,1301
2300038,1301
2300056,1301
2300057,1301
2300058,1301
2300059,1301
2300060,1301
2300061,1301
2300039,1301
45313,1277
44827,1277
44828,1277
44829,1277
44832,1277
44833,1277
44835,1277
44836,1277
44837,1277
44839,1277
44840,1277
44841,1277
44842,1277
47412,1277
47639,1277
2300040,1301
2300041,1301
2300049,1301
2300050,1301
2300051,1301
2300052,1301
2300053,1301
2300054,1301
2300055,1301
7951,1263
340,1339
2300062,1301
47428,1277
2300063,1301
2300064,1301
2300065,1301
2300066,1301
2300067,1301
48024,1277
49669,1342
47896,1342
50395,1344
44821,1277
44822,1277
44824,1277
44826,1277
45306,1277
47377,1277
43300,1250
40097,1256
48816,1256
3250285,1250
3250286,1250
3250287,1250
3250288,1250
3250289,1250
3250290,1250
3250291,1250
3250292,1250
3250293,1250
3250294,1250
3250295,1250
3250289,1246
3250290,1246
3250291,1246
3250292,1246
3250293,1246
3250294,1246
3250295,1246
3250300,1246
3250301,1246
3250302,1246
37944,1347
45529,1347
45112,1347
45136,1347
50878,1347
50027,1347
50261,1231
50268,1231
46971,1263
46981,1263
10853,1263
11697,1263
45955,1232
45926,1232
44453,1263
46056,1232
46058,1232
46061,1232
45823,1233
45804,1233
46052,1233
46043,1233
46050,1233
49014,1231
50256,1231
50233,1233
44058,1237
46788,1231
46824,1231
46830,1231
46835,1231
30834,1260
41389,1260
30849,1260
41945,1277
42212,1277
42214,1277
4300000,1321
2250962,1252
20049125,1340
42224,1277
410054,1319
4600000,1324
3000051,1308
4100066,1319
3100007,1309
3900000,1317
1500000,1245
3250381,1246
3250382,1246
3250383,1246
3250384,1246
3250385,1246
700000,1237
3200000,1310
3050144,1260
3000000,1260
1400000,1244
1600000,1246
500000,1235
3200000,1262
3250377,1246
3250378,1246
3250379,1246
3250380,1246
2400000,1254
2000000,1300
900000,1239
4549841,1275
1600000,1294
4500061,1323
4500062,1323
4500063,1323
1800000,1248
2300070,1301
2300071,1301
4449780,1274
40779,1231
46160,1231
5437,1231
46126,1231
46128,1231
46301,1231
800034,1286
4449978,1274
800000,1238
32412,1251
1603,1264
9824,1264
1300000,1291
2100000,1251
400000,1234
400000,1282
4449880,1274
1900000,1249
4000096,1318
4000097,1318
4000098,1318
4000099,1318
4000102,1318
4000104,1318
4000105,1318
4000107,1318
1449797,1244
4100000,1271
3250297,1250
3250298,1250
3250299,1250
3250300,1250
3149918,1261
4449995,1274
4450013,1274
4450014,1274
2200057,1306
2200013,1306
2200054,1306
2200065,1306
2200028,1306
2200069,1306
2200059,1306
4449945,1274
4449953,1274
2600000,1304
2200068,1306
2200067,1306
2200029,1306
2000000,1306
2200042,1306
2200005,1306
2200009,1306
2200030,1306
2200017,1306
2200055,1306
2200035,1306
2200023,1306
2200047,1306
2200048,1306
2200045,1306
2200071,1306
2200072,1306
2200027,1306
2200051,1306
2200061,1306
2200058,1306
2200044,1306
2200049,1306
2200062,1306
2200066,1306
3050268,1260
2200039,1306
2200073,1306
2200015,1306
2200041,1306
2200043,1306
2200011,1306
2200024,1306
2200018,1306
2200038,1306
2200037,1306
2200016,1306
2200008,1306
2200021,1306
2200050,1306
2200025,1306
2200040,1306
2200052,1306
2200056,1306
2200046,1306
2200060,1306
2200022,1306
2200034,1306
350623,1281
350620,1281
350621,1281
350622,1281
45904,1347
1600056,1294
3250386,1246
3250387,1246
3250388,1246
3250389,1246
3250390,1246
3250391,1246
3250392,1246
3250393,1246
3200057,1262
3200048,1262
3200028,1262
3200030,1262
3200062,1262
3200054,1262
3200064,1262
3200058,1262
3200056,1262
3200066,1262
3200050,1262
2600000,1256
3500061,1313
3500065,1313
4600000,1276
4449727,1274
4449736,1274
2300076,1301
4000109,1318
4200000,1320
600000,1236
2500001,1303
2500002,1303
2500003,1303
2500004,1303
0,1357
3210075,1364
2000000,1250
350624,1281
3230427,1248
4500087,1323
4700000,1277
22051057,1347
22051058,1347
39466962,1269
2300087,1301
2300088,1301
2300077,1301
2300078,1301
2300079,1301
2300080,1301
2300081,1301
2300082,1301
2300083,1301
2300084,1301
2300085,1301
2300086,1301
2300089,1301
2300090,1301
2300091,1301
2300092,1301
2300093,1301
2300094,1301
2300095,1301
2300096,1301
2300097,1301
2300098,1301
2300099,1301
2300100,1301
2300101,1301
2300102,1301
2300103,1301
2300104,1301
2300105,1301
50669,1237
1950833,1242
50670,1237
50671,1237
50672,1237
50673,1237
705669,1237
705670,1237
705671,1237
705672,1237
705673,1237
1950836,1242
1950835,1242
1950838,1242
1950840,1242
1950839,1242
1950845,1242
1950844,1242
1950837,1242
1000041,1279
3000037,1316
0,1371
0,1362
0,1372
0,1368
0,1369
0,1380
0,1367
3800012,1374
4200062,1368
0,1382
4000045,1382
4000003,1382
4000011,1382
4000015,1382
4000008,1382
4000004,1382
4000018,1382
4000062,1382
4000027,1382
4000017,1382
4000001,1382
4000026,1382
4000028,1382
4000022,1382
4000002,1382
4000020,1382
4000006,1382
4000030,1382
4000021,1382
4000009,1382
4000010,1382
4000012,1382
4000005,1382
4000019,1382
4000024,1382
4000025,1382
4000032,1382
4000007,1382
4000029,1382
4000056,1382
4000038,1382
4000037,1382
4000042,1382
4000059,1382
4000093,1382
4000036,1382
4000057,1382
4000023,1382
4000033,1382
4000039,1382
0,1383
39466964,1269
39466965,1269
39466966,1269
39466967,1269
39466968,1269
39466969,1269
39466970,1269
4050878,1270
2010031,1387
1200052,1242
1200029,1242
1200035,1242
1200042,1242
1200034,1242
1200016,1242
1200001,1242
1200011,1242
1200013,1242
1200037,1242
1200017,1242
1200023,1242
1200020,1242
1200030,1242
1200073,1242
1200027,1242
1200028,1242
1200019,1242
1200024,1242
1200033,1242
1200002,1242
1200021,1242
1200061,1242
1200062,1242
1200045,1242
1200047,1242
1200048,1242
1200055,1242
1200043,1242
1200065,1242
1200058,1242
1200060,1242
1200059,1242
1200036,1242
1200018,1242
1200039,1242
1200049,1242
1200032,1242
1200006,1242
1200041,1242
1200005,1242
1200012,1242
1200026,1242
1200038,1242
1200066,1242
1200050,1242
1200051,1242
1200057,1242
1200053,1242
1200044,1242
1200063,1242
1200056,1242
1200054,1242
1200046,1242
1200070,1242
1200076,1242
1200080,1242
1200077,1242
1200078,1242
1200082,1242
1200081,1242
1250969,1239
1250964,1239
1250965,1239
1250966,1239
1250917,1239
1250916,1239
1250918,1239
1250967,1239
1250968,1239
1250975,1239
1250970,1239
1250937,1239
1250979,1239
1250978,1239
1250977,1239
1250972,1239
1250973,1239
1250974,1239
1250960,1239
1250971,1239
1250976,1239
810001,1385
22051097,1347
351911,1233
810002,1385
47487,1241
700002,1285
1250980,1239
3100001,1261
3100002,1261
3100003,1261
3100004,1261
3100005,1261
3100006,1261
3100007,1261
3100008,1261
3100009,1261
3100010,1261
3100011,1261
3100012,1261
3100013,1261
3100014,1261
3100015,1261
3100016,1261
3100017,1261
3100018,1261
3100019,1261
3100020,1261
3100021,1261
3100022,1261
3100023,1261
3100024,1261
3100025,1261
3100026,1261
3100027,1261
3100028,1261
3100029,1261
3100030,1261
3100031,1261
3100032,1261
3100033,1261
3100034,1261
0,1374
1147509,1241
1147500,1241
1147501,1241
1147502,1241
1147503,1241
1147504,1241
1147505,1241
1147506,1241
1147507,1241
1147508,1241
1147510,1241
1147511,1241
1147512,1241
4000119,1318
3500061,1265
3500063,1265
3500062,1265
1810012,1338
1810001,1338
1810040,1338
1810023,1338
1810027,1338
1810006,1338
1810039,1338
1810002,1338
22051172,1347
22051173,1347
22051176,1347
1810037,1338
1810004,1338
1810018,1338
1810003,1338
1810022,1338
1810042,1338
1810005,1338
1810021,1338
1810031,1338
1810034,1338
1810036,1338
1810032,1338
1810019,1338
1810028,1338
1810015,1338
1810016,1338
1810011,1338
1810041,1338
2347220,1301
2347152,1301
2347228,1301
2347226,1301
2347231,1301
2347240,1301
2347233,1301
2347211,1301
2347242,1301
2347243,1301
1810007,1338
1810020,1338
2347263,1301
1650947,1246
2010000,1387
39466963,1269
2000000,1387
4100005,1271
4100006,1271
4100007,1271
4100008,1271
4100009,1271
4100010,1271
4100011,1271
4100012,1271
4100013,1271
4100014,1271
4100015,1271
4100016,1271
4100017,1271
4100018,1271
4100019,1271
4100020,1271
39466980,1269
39466981,1269
39466982,1269
39466983,1269
39466984,1269
1510050,1374
1510051,1374
1510029,1374
1510005,1374
1510010,1374
1510035,1374
1510003,1374
4100021,1271
4100022,1271
4100023,1271
4100024,1271
4100025,1271
4100026,1271
4100027,1271
4100028,1271
4100029,1271
4100030,1271
4100031,1271
4100032,1271
4100033,1271
4100034,1271
4100035,1271
4100036,1271
4100037,1271
4100038,1271
4100039,1271
4100040,1271
4100041,1271
4100042,1271
4100043,1271
4100044,1271
4100045,1271
4100046,1271
4100047,1271
4100048,1271
4100049,1271
4100050,1271
4100051,1271
4100052,1271
4100053,1271
4100054,1271
4100055,1271
4100056,1271
4100057,1271
4100058,1271
4100059,1271
4100060,1271
4100061,1271
4100062,1271
4100063,1271
1950846,1242
1950847,1242
1950848,1242
39466971,1269
39466972,1269
39466973,1269
39466974,1269
39466975,1269
39466976,1269
39466977,1269
39466978,1269
39466979,1269
1510043,1374
1510014,1374
1510044,1374
1510006,1374
1510007,1374
1510015,1374
1510045,1374
1510019,1374
1510009,1374
1510011,1374
1510046,1374
1510020,1374
1510021,1374
1510012,1374
1510022,1374
1510023,1374
1510024,1374
1510017,1374
1510025,1374
1510018,1374
1510016,1374
1510047,1374
1510026,1374
1510001,1374
1510013,1374
1510027,1374
1510028,1374
1510048,1374
1510049,1374
1510030,1374
1510031,1374
1510032,1374
1510052,1374
1510053,1374
1510033,1374
1510034,1374
1510004,1374
1510008,1374
1510036,1374
1510054,1374
1510055,1374
1510037,1374
1510056,1374
1510038,1374
1510039,1374
1510040,1374
1510041,1374
1510042,1374
1510002,1374
1510057,1374
100000,1279
100008,1279
100007,1279
100004,1279
100009,1279
100035,1279
100030,1279
100003,1279
100001,1279
100031,1279
100021,1279
100012,1279
100024,1279
100016,1279
100006,1279
100033,1279
100013,1279
100036,1279
100011,1279
100002,1279
100029,1279
100010,1279
100034,1279
100032,1279
100005,1279
100015,1279
100014,1279
100018,1279
100025,1279
100026,1279
100022,1279
100017,1279
100020,1279
100028,1279
100019,1279
100023,1279
4700053,1325
4100000,1319
2347370,1253
1810035,1338
1810038,1338
2347333,1253
1810024,1338
2347239,1301
1810013,1338
2347251,1301
1810029,1338
1810008,1338
1810026,1338
1810014,1338
1810009,1338
1810033,1338
1810025,1338
1810010,1338
1810030,1338
1810017,1338
1810043,1338
1810044,1338
1810045,1338
1810046,1338
1810047,1338
1810048,1338
1810049,1338
1810050,1338
1810051,1338
1810052,1338
1810053,1338
1810054,1338
1810055,1338
1810056,1338
1810057,1338
1810058,1338
1810059,1338
1810060,1338
1810061,1338
1810062,1338
1810063,1338
1810064,1338
1810065,1338
1810066,1338
1810067,1338
1810068,1338
1810069,1338
1810070,1338
1810071,1338
1810072,1338
1810073,1338
1810074,1338
1810075,1338
1810076,1338
1810077,1338
1810078,1338
1810079,1338
1810080,1338
1810081,1338
1810082,1338
4750648,1272
1810083,1338
1810084,1338
1810085,1338
1810086,1338
1810087,1338
1810088,1338
1810089,1338
1810090,1338
1810091,1338
1810092,1338
1810093,1338
1810094,1338
1810095,1338
1810096,1338
1810097,1338
1810098,1338
1810099,1338
1810100,1338
1810101,1338
1810102,1338
1810103,1338
1810104,1338
1810105,1338
1810106,1338
1810107,1338
1810108,1338
1810109,1338
1810110,1338
1810111,1338
1810112,1338
1810113,1338
1810114,1338
1810115,1338
1810116,1338
1810117,1338
1810128,1338
1810122,1338
1810123,1338
1810120,1338
1810126,1338
1810133,1338
1810121,1338
1810119,1338
1810118,1338
1810132,1338
1810131,1338
1810124,1338
1810130,1338
1810125,1338
1810127,1338
1810129,1338
0,1340
4600039,1324
2347227,1301
2347141,1301
2347210,1301
2347224,1301
2347225,1301
2347232,1301
2347193,1301
2347206,1301
2347235,1301
2347202,1301
2347216,1301
2347241,1301
4600040,1324
2347236,1301
2347244,1301
2347237,1301
2347234,1301
2347238,1301
2347191,1301
2347173,1301
2347375,1301
2347182,1301
2347330,1301
2347246,1301
2347259,1301
2347339,1301
2347354,1301
2347287,1301
2347331,1301
2347343,1301
2347168,1301
2347169,1301
2347171,1301
2347183,1301
2347247,1301
2347185,1301
2347260,1301
2347176,1301
2347175,1301
2347186,1301
2347275,1301
2347167,1301
2347180,1301
2347181,1301
2347278,1301
2347255,1301
2347285,1301
2347170,1301
2347324,1301
2347340,1301
2347184,1301
2347189,1301
2347281,1301
2347174,1301
2347373,1301
2347172,1301
2347282,1301
2347179,1301
2347332,1301
2347253,1301
2347342,1301
2347335,1301
2347178,1301
2347177,1301
2347248,1301
2347314,1301
2347267,1301
2347254,1301
2347313,1301
2347261,1301
2347265,1301
2347321,1301
2347252,1301
2347329,1301
2347277,1301
2347357,1301
2347166,1301
2347328,1301
2300000,1301
350738,1233
3000009,1367
3000010,1367
3000018,1367
3000023,1367
3000026,1367
3000037,1367
3000045,1367
3000020,1367
3000013,1367
3000027,1367
3000034,1367
3000043,1367
3000033,1367
3000011,1367
3000047,1367
3000042,1367
3000039,1367
3000030,1367
3000035,1367
3000050,1367
3000024,1367
3000038,1367
3000006,1367
3000021,1367
3000012,1367
3000025,1367
3000041,1367
3000048,1367
3000022,1367
47510049,1277
3000003,1367
2900000,1259
3000051,1367
3000017,1367
3000019,1367
3000032,1367
3000004,1367
3000014,1367
3000031,1367
3000016,1367
3000049,1367
3000001,1367
3000002,1367
3000036,1367
3000046,1367
3000015,1367
3000044,1367
3000008,1367
3000005,1367
3000040,1367
3000007,1367
22051200,1347
22051197,1347
4450162,1274
4949971,1276
4450177,1274
800000,1286
3950017,1269
3950018,1269
3950020,1269
4450188,1274
4300143,1321
4300144,1321
4300145,1321
4300146,1321
4450210,1274
4450215,1274
4450226,1274
4450241,1274
4450245,1274
4450246,1274
4450252,1274
4450260,1274
4450265,1274
4200050,1323
4200007,1323
4200016,1323
4200009,1323
4200004,1323
4200022,1323
4200002,1323
4200039,1323
4200001,1323
4200013,1323
4200005,1323
4200019,1323
4200021,1323
4200014,1323
4200011,1323
4200017,1323
4200012,1323
4200008,1323
4200049,1323
4200025,1323
4200036,1323
4200038,1323
4200032,1323
4200030,1323
4200029,1323
4200043,1323
4200051,1323
4200040,1323
4200052,1323
4200018,1323
4200044,1323
4200054,1323
4200048,1323
4200006,1323
4200047,1323
4200003,1323
4200055,1323
4200020,1323
4200056,1323
4200027,1323
4300094,1321
4300095,1321
4300096,1321
4300097,1321
4300098,1321
4300099,1321
4300100,1321
4300101,1321
4300102,1321
4300103,1321
4300104,1321
4300105,1321
4300120,1321
4300121,1321
4300122,1321
4300123,1321
4300124,1321
4300125,1321
4300126,1321
4300127,1321
4300128,1321
4300129,1321
4300130,1321
4300131,1321
4300132,1321
4300133,1321
4300134,1321
4300135,1321
4300136,1321
4300137,1321
4300138,1321
4300139,1321
4300140,1321
4300141,1321
4300142,1321
4300147,1321
4300148,1321
4300149,1321
430050,1321
0,1385
22051203,1347
22051204,1347
449908,1274
2049220,1298
2049222,1298
2049223,1298
3710150,1359
4200041,1323
1250997,1262
1250937,1262
1250979,1262
1250978,1262
1250977,1262
1250972,1262
1251017,1262
1250973,1262
1250998,1262
1250974,1262
1250989,1262
1250960,1262
1250971,1262
1250976,1262
1250991,1262
1251024,1262
0,1395
0,1397
350772,1233
4050911,1318
4050915,1318
4050920,1318
4050914,1318
4050926,1318
4050865,1318
4050917,1318
4050830,1318
4050924,1318
4050831,1318
4050843,1318
4050841,1318
4050913,1318
4050909,1318
4050847,1318
3510027,1313
350815,1233
2400028,1396
0,1396
0,1387
47510050,1277
47510051,1277
47510052,1277
47510053,1277
47510054,1277
47510055,1277
47510056,1277
47510057,1277
47510058,1277
47510059,1277
47510060,1277
47510061,1277
47510062,1277
47510063,1277
47510064,1277
47510065,1277
47510066,1277
47510067,1277
0,1390
4000108,1270
4000054,1270
4000060,1270
4000044,1270
4000118,1270
3751722,1267
1400011,1290
1210064,1290
1210040,1290
22051226,1347
1100012,1241
1509729,1273
4300000,1273
3600040,1313
1850975,1245
1850944,1245
1850968,1245
1850970,1245
1850943,1245
1850945,1245
1850953,1245
1850939,1245
1850940,1245
1850961,1245
1850938,1245
1850933,1245
1850948,1245
1850942,1245
1850949,1245
1850962,1245
1850960,1245
1800005,1245
1850951,1245
1850934,1245
1850936,1245
1850930,1245
1850950,1245
1850964,1245
1850963,1245
1850947,1245
1850941,1245
1850931,1245
1851027,1245
1850982,1245
1850983,1245
1850984,1245
1850985,1245
1850986,1245
1850987,1245
1850988,1245
1850989,1245
1850990,1245
1850991,1245
1850992,1245
1850993,1245
1850994,1245
1850995,1245
1850996,1245
1850997,1245
1850998,1245
1850999,1245
1851000,1245
1851001,1245
1851002,1245
1851003,1245
1851004,1245
1851005,1245
1851006,1245
1851007,1245
1851008,1245
1851009,1245
1851010,1245
1851011,1245
1851012,1245
1851013,1245
1851014,1245
1851015,1245
1851016,1245
1851017,1245
1851018,1245
1851019,1245
1851020,1245
1851021,1245
1851022,1245
1851023,1245
1851024,1245
1851025,1245
1851026,1245
1310032,1378
0,1394
2210123,1394
2210167,1394
0,1400
1100001,1241
1100002,1241
1100003,1241
1100004,1241
1100005,1241
1100006,1241
1100007,1241
1100008,1241
1100009,1241
1100010,1241
1100011,1241
351080,1233
351086,1233
351182,1233
550819,1231
4151163,1271
351621,1233
4350859,1273
3110031,1380
550813,1231
550814,1231
550815,1231
550816,1231
550817,1231
550818,1231
4151351,1271
4450403,1274
4450409,1274
4450481,1274
4450452,1274
47510068,1277
4949974,1276
4949975,1276
4949976,1276
4949978,1276
4949980,1276
4949983,1276
1250965,1290
1250966,1290
1250917,1290
1250916,1290
1250918,1290
1250967,1290
1250980,1290
1250969,1290
1251019,1290
1250970,1290
1250964,1290
1250968,1290
1250975,1290
1251020,1290
212349081,1338
212349080,1338
150901,1231
4750649,1272
21850408,1344
21850409,1344
21850410,1344
22051581,1347
22051609,1347
22051614,1347
251619,1242
110327,1260
130418,1260
3510079,1367
3230428,1248
3100006,1311
3100009,1311
3100007,1311
3100048,1311
3100023,1311
3100034,1311
3100017,1311
3100010,1311
3100020,1311
3100030,1311
3100032,1311
3100008,1311
3100028,1311
3100029,1311
3100035,1311
3100018,1311
3100025,1311
3100021,1311
3100003,1311
3100004,1311
3100055,1311
3100039,1311
3100015,1311
3100058,1311
3100005,1311
3100012,1311
3100056,1311
3100001,1311
3100059,1311
3100026,1311
3100031,1311
3100011,1311
3100033,1311
3100022,1311
3100019,1311
3100060,1311
3100024,1311
3100002,1311
3100057,1311
3100013,1311
3100016,1311
3100036,1311
3100042,1311
3100046,1311
3100043,1311
3100045,1311
3100040,1311
3100038,1311
3100044,1311
3100037,1311
3100047,1311
3100014,1311
3100050,1311
0,1403
3200065,1262
3200067,1262
4410035,1274
4410042,1274
4410086,1274
4410072,1274
4410067,1274
4410076,1274
4410075,1274
4410032,1274
2810027,1372
2810003,1372
2810023,1372
2810009,1372
2810019,1372
2810026,1372
2810064,1372
2810063,1372
2810017,1372
2810004,1372
2810022,1372
2810065,1372
2810025,1372
2810029,1372
2810020,1372
2810024,1372
2810066,1372
2810067,1372
2810012,1372
2810010,1372
2810015,1372
2810068,1372
2810018,1372
2810008,1372
2810030,1372
